name,address,city,phone,phone_formatted,website,rating,reviews,latitude,longitude,lead_score,category,status,scraped_at,source
BARBER NACHIT FES,"Salon de coiffure · Av.de la mer rouge Avenune la، 761 Av. de la Mer Rouge
Ouvert · Ferme à 22:00",Fes,0634909005,+212634909005,https://www.instagram.com/_barber_nachit_?igsh=aXM4OTBuaWFndmdt,5.0,75,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.222436,google_maps
Barberyazidjamil,"Salon de coiffure
Ouvert · Ferme à 23:30",Fes,0660693635,+212660693635,,4.9,63,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223722,google_maps
Salon Royal De Coiffure,"Salon de coiffure · 14, Maga 30000, secteur 1010 Rue de la poste
Ouvert · Ferme à 22:30",Fes,05696660892755,05696660892755,,5.0,126,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223750,google_maps
coup'ART,"Salon de coiffure · Hay read ezzaitoune, Ain chkf
Ouvert · Ferme à 21:00",Fes,0669752274,+212669752274,https://www.instagram.com/coupart.bysimo,5.0,87,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223764,google_maps
THE BEST BARBER,"Salon de coiffure · n, 256 lot hiba
Ouvert · Ferme à 22:30",Fes,0617851368,+212617851368,,5.0,22,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223816,google_maps
Coiffeur hommes et femmes chez mouhcine,"Salon de coiffure · R. Lalla Soukaina
Ouvert · Ferme à 22:00",Fes,0666126223,+212666126223,,5.0,21,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223846,google_maps
BLOSSOM Beauty Lounge,"Salon de coiffure ·  · N°6, Rue Matrane Khalil Matrane
Ouvert · Ferme à 20:00",Fes,064568532199,+21264568532199,,4.2,103,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223863,google_maps
Belle Femme,"Salon de coiffure · Av. Omar Ibnou Khattab
Ouvert · Ferme à 20:30",Fes,0666426622,+212666426622,,4.7,116,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223936,google_maps
BARBER BIGBOSS,"Barbier · In front of New Relax coffee, Av. Ibn El Atir
Ouvert · Ferme à 01:00",Fes,0632306066,+212632306066,http://bit.ly/booking-barberbigboss-...,4.9,92,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223953,google_maps
Coiffure du Monde,"Salon de coiffure · 2XPX+589, Rue Ahmed Chaouki
Ouvert · Ferme à 19:00",Fes,0535731824,0535731824,,4.4,75,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223980,google_maps
Expert Barber Shop Tanger - Salon Coiffure - خبير الحلاقة,"Barbier ·  · à l'intérieur de Mall, Socco Alto, Av. Banafsaj, Rte California
Ouvert · Ferme à 22:00",Tangier,0661211413,+212661211413,https://www.barbershoptanger.ma/,4.8,419,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.223997,google_maps
Relax Barbershop et Tanger,"Salon de coiffure · Rue Lafayette
Ouvert · Ferme à 00:30",Tangier,0531292437,0531292437,,4.5,57,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224193,google_maps
Barber Shop Maldives,"Salon de coiffure · n, 63 Rue Sidi Bouabid
Ouvert 24h/24",Tangier,0777175734,+212777175734,https://wa.me/212777175734,5.0,91,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224227,google_maps
Vintage Barber Shop,"Barbier ·  · Av. Abi Jarir Attabari
Ouvert · Ferme à 23:00",Tangier,0636818006,+212636818006,https://www.tiktok.com/@vintagebarbershop0?_t=8cv6pEUHAZC&_r=1,4.3,185,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224245,google_maps
KOXYOS Barbershop,"Salon de coiffure · Rue Jamal Eddine Al Afghani
Ouvert 24h/24",Tangier,0614008408,+212614008408,,4.8,377,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224258,google_maps
VIP Barber Nasar,"Barbier · 48 Bd Pasteur
Ouvert · Ferme à 04:00",Tangier,0696426797,+212696426797,https://www.instagram.com/vip_barber_nasar?igsh=MTI3dHYydzduY3AzOA==,4.7,222,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224295,google_maps
MS Barbershop,"Barbier · 42 Rue Al Mansour Eddahbi
Ouvert · Ferme à 00:00",Tangier,0637292945,+212637292945,,4.9,74,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224313,google_maps
barber anouar,"Barbier · Rue Lokous
Ouvert · Ferme à 23:30",Tangier,0691032180,+212691032180,https://www.instagram.com/barberanuar/,5.0,370,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224342,google_maps
Barber A Domicile Tanger,"Barbier · Rue Canada
Ouvert 24h/24",Tangier,0688075797,+212688075797,,5.0,23,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224376,google_maps
Grand Barbershop,"Salon de coiffure · Rue Yemen
Ouvert · Ferme à 23:00",Tangier,0696290641,+212696290641,,5.0,8,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224392,google_maps
El-Hassani Barbershop,"Barbier ·  · Rue de la Kasbah
Ouvre bientôt · 12:00",Tangier,0639723008,+212639723008,https://www.instagram.com/yassinhsn?igsh=eGVsM28wY2R1bTdy&utm_source=qr,5.0,1272,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224403,google_maps
Slassi Barber Shop,"Barbier · 1Rue 129 BEN KIRAN 1Q.BEN KIRAN1LOK.DTE
Ouvert · Ferme à 23:30",Tangier,0771611973,+212771611973,https://wa.me/qr/ARLRJHUW5TKJM1,5.0,74,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224416,google_maps
Neptune Barber,"Barbier · P5X4+GHJ
Ouvert · Ferme à 01:00",Tangier,0667488767,+212667488767,,4.3,83,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224425,google_maps
BARBERSHOP SHIRAZ1,"Barbier · Rue de Fès
Ouvert · Ferme à 00:00",Tangier,0614770472,+212614770472,,4.7,16,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224434,google_maps
Barbershop Puerto Marina,"Salon de coiffure ·  · 4 Res,Bennis B-Rue Immam Sihnoun Place Mozart
Fermé · Ouvre à 11:00 mar.",Tangier,0658991709,+212658991709,,4.9,21,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.224459,google_maps
El Badiri Barber Shop صالون البديري للحلاقة,"Barbier · شارع المملكة العربية السعودية أهلا طنجة المغرب, أهلا وراء البنك التجاري
Ouvert · Ferme à 01:00",Tangier,0619131896,+212619131896,https://wa.me/212619131896,4.9,52,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225018,google_maps
BARBER DINAR YOUSSEF,"Salon de coiffure · N, 34 Rue Zerktouni
Ouvert · Ferme à 02:00",Tangier,0770318152,+212770318152,https://www.instagram.com/barbero_dinar_youssef?igsh=MXE2amdpNXgwaWZzcw%3D%3D&utm_source=qr,5.0,11,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225113,google_maps
Barbershop Coffee,"Salon de coiffure · Place des nations, résidence Attajmile, R.D.C Numéro 2A
Ouvert · Ferme à 22:00",Tangier,0661937379,+212661937379,https://www.facebook.com/103181991539209/,4.4,14,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225132,google_maps
Mohesin choulli KING VIP BARBIER,"Barbier · salon barbier MOHSIN CHOULLI KING, Tanger Marjane. Restaurant walid
Ouvert · Ferme à 02:30",Tangier,0638595710,+212638595710,,4.8,23,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225145,google_maps
Barbershop Guerma,"Salon de coiffure ·  · Rue Tiflet
Ouvert · Ferme à 23:00",Tangier,0602030408,+212602030408,,5.0,25,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225156,google_maps
Golden Hair Coiffure,"Salon de coiffure · Av. Omar Ibn Al Khattab
Ouvert · Ferme à 23:00",Tangier,0539418925,0539418925,,4.7,49,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225167,google_maps
Star One Beauty,"Salon de coiffure · M 2, LOT RIAD, 51 Rue ACH EL ATTAOUI
Ouvert · Ferme à 21:00",Tangier,0620003374,+212620003374,,4.5,181,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225196,google_maps
Salon Coiffure Amine,"Salon de coiffure ·  · 1er etage Centre commercial vienna bd mexique
Ouvert · Ferme à 22:00",Tangier,0679217095,+212679217095,https://salon-coiffure-massage-tanger.business.site/,4.5,78,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225242,google_maps
"Elegance Coiffure | Salon de Beauté, Balayage & Blond Expert – Tanger ✨","Salon de coiffure ·  · n 68, 68 Rue omar alhas, Rue Amr Ibn Al Ass
Ouvert · Ferme à 22:00",Tangier,0690321216,+212690321216,https://elegance.chezsimo.com/nos-tarifs/,4.5,210,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225328,google_maps
Coiffure Hommes Tanger - FB Salon,"Barbier · Q6G2+5H4, Bd de New York
Ouvert · Ferme à 02:00",Tangier,0728211746,+212728211746,,5.0,5,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225343,google_maps
Lady’s Only - Meilleur Centre de Beauté à Tanger - Salon de coiffure 100% Femme مركز خاص بتجميل النساء والعرائس,"Institut de beauté ·  · Résidence santa Clara, Jibraltar, 8 Rue El Kindi
Ouvert · Ferme à 21:00",Tangier,0669572229,+212669572229,https://book.ladysonly.ma/,4.8,789,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225367,google_maps
Salon de Coiffure Warda,"Salon de coiffure ·  · villa Hasna, Avenue Sidi Boukhari, n2
Ouvert · Ferme à 21:00",Tangier,0617958984,+212617958984,https://wa.me/212617958984,4.9,328,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.225558,google_maps
L'instant Paris,"Centre de bien-être · CENTRE NREA, 183 ANGLE AVENUE PRINCE HERITIER RUE ABOU JARIR TABARI RES COFITSA LOCAL N 07 TANGER
Ouvert · Ferme à 21:00",Tangier,0531173640,0531173640,,4.8,43,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226368,google_maps
Blanco,"Salon de coiffure ·  · Et.RDC Ap.5, 42 Rue Al Mansour Eddahbi
Ouvert · Ferme à 23:00",Tangier,0781523376,+212781523376,,4.6,41,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226388,google_maps
Palomino,"Salon de coiffure ·  · 17 A rue Moussa Ibn Noussair
Ouvert · Ferme à 21:00",Tangier,0539323352,0539323352,,4.1,268,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226398,google_maps
Coiffure Homme Elegance Tanger,"Salon de coiffure · Q5GV+HX8, Rue Abi Dardae
Ouvert · Ferme à 23:00",Tangier,0665390640,+212665390640,,3.8,25,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226456,google_maps
Man's cave,Salon de coiffure ·  · Av. Al Qods,Tangier,0668651162,+212668651162,,4.7,34,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226472,google_maps
Bogos Land - Barbershop & Hammam Turc,"Barbier · ET. RDC AP 05, RES MONCEF R AGADIR, 5
Ouvert · Ferme à 00:00",Tangier,0531088860,0531088860,https://bogosland.com/reservation/,4.4,59,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226482,google_maps
Barber boom tanger,"Barbier · Tanger, Drisiya, Masjid idris al awal
Ouvert · Ferme à 22:30",Tangier,0649859291,+212649859291,https://campsite.bio/boom_barber?qrcode=63f8abd8d06d1c16c01221bd,4.8,37,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226492,google_maps
Othman's Barber Shop,"Salon de coiffure · Q5FM+592
Fermé · Ouvre à 10:00 mar.",Tangier,0569551690,0569551690,,4.9,59,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226502,google_maps
DaVinci Barber Shop,"Salon de coiffure · Q6F3+MHC
Ouvert · Ferme à 02:00",Tangier,0593255494,0593255494,,4.7,42,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226538,google_maps
Gold Cut Barbershop Agadir,"Salon de coiffure ·  · Gold Cut, complexe souss, Rue des Souks
Ouvert · Ferme à 00:00",Agadir,0655692814,+212655692814,,4.9,681,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226549,google_maps
Perrone barbershop Agadir,"Barbier · CCH4+6X8 Port 10
Ouvert · Ferme à 23:00",Agadir,0664242431,+212664242431,,5.0,156,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226560,google_maps
The art of barber shop,"Salon de coiffure ·  · Boulevard Mohamed 5
Ouvert · Ferme à 00:00",Agadir,0671791103,+212671791103,https://linktr.ee/hititi,4.9,578,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226597,google_maps
Notorious barbershop agadir,"Barbier · Centre De Sante, Av. 29 Fev
Ouvert · Ferme à 22:00",Agadir,0679732859,+212679732859,,4.8,446,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226611,google_maps
BarberClub Agadir💈 🇲🇦,"Barbier · Barberclub Agadir, Ave du 29 Fevrier
Ouvert · Ferme à 22:00",Agadir,0688726983,+212688726983,,5.0,529,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226635,google_maps
The Barber Shop Agadir,"Salon de coiffure ·  · Rue Aglou
Ouvert · Ferme à 02:00",Agadir,0696705820,+212696705820,https://thebarbershopagadir.com/,4.8,375,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226651,google_maps
alpha the barbershop agadir,"Salon de coiffure · Av. Des Forces Armees Royales
Ouvert · Ferme à 00:00",Agadir,0704473737,+212704473737,,4.4,102,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226662,google_maps
maestro barber agadir,"Barbier · 36 Avenue Khalid Ibn Oualid
Ouvert · Ferme à 22:30",Agadir,0713383676,+212713383676,https://m.facebook.com/profile.php?mibextid=LQQJ4d,4.9,175,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226672,google_maps
The VIP Barbershop,"Barbier ·  · Rue Al Wahda Al Watanya
Ouvert · Ferme à 23:00",Agadir,0721298470,+212721298470,,4.9,49,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226681,google_maps
Cuts factory barbershop,"Barbier · bloc C, N° 383
Ouvert · Ferme à 02:00",Agadir,0729029973,+212729029973,,5.0,114,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226756,google_maps
BARBER DE LUXE,"Barbier · CC2X+CCQ
Ouvert · Ferme à 00:00",Agadir,0737030456,+212737030456,,4.9,188,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226769,google_maps
AVIATOR Salon | Barber Shop & Salon de Coiffure Homme à Agadir,"Barbier · Boulevard Al Mahdi Ben Abboud
Ouvert · Ferme à 22:00",Agadir,0744861307,+212744861307,https://aviator.ma/,4.9,58,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226779,google_maps
COMPTOIR DE L’HOMME,"Barbier · Immeuble Frères, 02 Rue de l'Hôtel de Ville
Ouvert · Ferme à 21:00",Agadir,0752761294,+212752761294,,4.9,96,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226802,google_maps
Aura barber shop,"Barbier · Hay mohamadi
Ouvert · Ferme à 23:00",Agadir,0761333976,+212761333976,,5.0,43,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226818,google_maps
Yes Fashion Barber House ( service coiffeur a domicile ),"Salon de coiffure · 9FR3+PVH
Ouvert · Ferme à 23:00",Agadir,0769076828,+212769076828,,5.0,525,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226830,google_maps
Salon de coiffure homme Agadir Barber Houcine,"Salon de coiffure ·  · 58 Rue Omar bnou Al khattab
Ouvert · Ferme à 00:00",Agadir,0777318654,+212777318654,,4.9,30,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226838,google_maps
RM Deluxe Barber,"Barbier ·  · Jet Sakan, Rsd Tafoukt 1
Ouvert · Ferme à 01:00",Agadir,0785559789,+212785559789,,5.0,43,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226865,google_maps
ELITE BARBER 115,"Barbier · Rue Akhsass
Ouvert · Ferme à 00:00",Agadir,0795196158,+212795196158,,5.0,32,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226878,google_maps
Salon de coiffure agadir صالون حلاقة أكادير Barber Shop 04,"Salon de coiffure ·  · Rue 103
Ouvert · Ferme à 23:00",Agadir,0636885899,+212636885899,,4.9,70,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226887,google_maps
Barbershop Pregasquad,"Barbier · Nasr 3
Ouvert 24h/24",Agadir,0767656644,+212767656644,,4.8,24,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226896,google_maps
"Salon Allure Agadir - Hair, Gel Manucure, Skin care, Hydrafacial & Barber","Salon de coiffure ·  · Green Plus، Immeuble Borj، Boulevard Casablanca
Ouvert · Ferme à 22:00",Agadir,0602010167,+212602010167,http://instagram.com/allureagadir,4.6,1310,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226918,google_maps
"Salon Mondial agadir ,Coiffure hommes et femmes .Esthétique. Anglerie .Hammam marocain","Salon de coiffure · Place Aït Souss, Av. Hassan II
Ouvert · Ferme à 20:00",Agadir,0723151015,+212723151015,,4.4,93,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.226964,google_maps
By joe Agadir,"Salon de coiffure ·  · Immeuble Sarour, Boulevard Mohammed Cheikh Saadi
Ouvert · Ferme à 21:00",Agadir,0666343465,+212666343465,,4.7,114,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227214,google_maps
IMAGIN'HAIR,"Barbier · N130
Ouvert · Ferme à 02:30",Agadir,0618958010,+212618958010,,4.5,217,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227417,google_maps
Le Prestige - Beauty style,"Salon de coiffure ·  · Beauty style, hotel mabrouk, Boulevard du 20 Aout
Ouvert · Ferme à 23:00",Agadir,0643460398,+212643460398,http://www.facebook.com/leprestigeagadir,4.2,306,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227434,google_maps
English CoiFF,"Barbier · 80000
Ouvert 24h/24",Agadir,0663066331,+212663066331,,4.7,152,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227464,google_maps
Moon barbershop,"Salon de coiffure ·  · &, Magasin RDC N°7 Angle Bd Yacoub El Mansor, Rue D
Ouvert · Ferme à 23:30",Meknes,0781702371,+212781702371,https://www.instagram.com/moonbarber.mk,4.9,58,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227475,google_maps
The barber company,"Barbier · Youssefbougrara94@gmail.com
Ouvert · Ferme à 23:00",Meknes,0634496539,+212634496539,,5.0,10,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227486,google_maps
BarberShop Meknes City - Hamria,"Barbier · 3, Résidence Al Ghofrane, Mag N 1 avenue des forces armées royale
Ouvert · Ferme à 22:00",Meknes,0622105939,+212622105939,https://www.instagram.com/p/Ccb5T9OqrQ-/?igshid=YmMyMTA2M2Y=,4.5,119,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.227495,google_maps
Pirate barbershop,"Salon de coiffure · N, 85 Av. des F.A.R
Ouvert · Ferme à 22:00",Meknes,0619050803,+212619050803,https://www.instagram.com/pirate_barber_shop?igsh=MXFka2E1azJ4N2xmbw==,4.9,108,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228216,google_maps
JOKER BARBERSHOP,"Barbier · Résidence ismailia En face, Webhelp, imm 22 Rue Sebou
Ouvert · Ferme à 00:30",Meknes,0674030535,+212674030535,,4.9,173,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228241,google_maps
Barber Zone meknes city🇲🇦📍,"Barbier · WF33+6C5، Rue Al Wahhabi'Ali Ben Jilali
Ouvert · Ferme à 22:00",Meknes,0614355554,+212614355554,https://www.instagram.com/barber_zone_meknescity?igsh=MTl6YWhrYWhzZ3o4bg==,5.0,17,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228254,google_maps
Barber 212 Meknes City,"Salon de coiffure · Rue Keifa 1
Ouvert · Ferme à 22:00",Meknes,0678218159,+212678218159,https://linktr.ee/212.Barber,5.0,13,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228483,google_maps
The Barber Shop HK,"Salon de coiffure · VFW4+3QC
Ouvert · Ferme à 00:00",Meknes,0600769689,+212600769689,,4.6,25,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228515,google_maps
BARBER KING,"Salon de coiffure · 6
Ouvert · Ferme à 23:00",Meknes,0669604734,+212669604734,,5.0,22,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228530,google_maps
Ô Barbershop 2,"Salon de coiffure · Meknes N2 NAKHIL5 BLOCA
Ouvert · Ferme à 23:00",Meknes,0661064415,+212661064415,,5.0,41,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228539,google_maps
Barber Zahouani,"Barbier · VCWC+87H El wifak, Barber Zahouani
Ouvert 24h/24",Meknes,0660136271,+212660136271,https://www.instagram.com/barber_zahouani/profilecard/?igsh=ZTAwazA3bG14N28x,4.9,13,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228548,google_maps
Bogssni barber Meknes,"Salon de coiffure ·  · IM 43 MAG 5 LOTIS HAFIDA
Ouvert · Ferme à 00:00",Meknes,0668413711,+212668413711,,4.3,51,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228603,google_maps
Nabil Barber,"Barbier · 5
Ouvert · Ferme à 23:00",Meknes,050417233739,050417233739,https://www.facebook.com/profile.php?id=100050417233739&mibextid=ZbWKwL,5.0,18,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228829,google_maps
Thè royal Barber,"Barbier · VC9J+99V، Unnamed Road
Ouvert · Ferme à 23:00",Meknes,0672563685,+212672563685,https://www.instagram.com/allilal_barbero?igsh=amhlcW45bmg2MDIx,5.0,13,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228844,google_maps
BARBER SHARPCUT,"Barbier · WF34+29J
Ouvert · Ferme à 22:00",Meknes,0779716095,+212779716095,https://www.instagram.com/barber.sharpcutmeknes?igsh=MXcwcjF2OHV0aTN1OQ%3D%3D&utm_source=qr,5.0,22,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228856,google_maps
Luxury hair salon,"Barbier ·  · VC8J+MV2, Unnamed Road
Ouvert 24h/24",Meknes,0649429052,+212649429052,,5.0,18,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228867,google_maps
Med barber shop,"Barbier · N 1039
Ouvert · Ferme à 23:00",Meknes,0664580165,+212664580165,,4.7,15,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228878,google_maps
bogssni arjouk,"Barbier · Avenue Mohammed VI
Ouvert · Ferme à 00:00",Meknes,0535470500,0535470500,,4.1,61,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228887,google_maps
MESTARI BEAUTE,"Salon de coiffure ·  · Rue London
Ouvert · Ferme à 20:00",Meknes,0535527725,0535527725,https://salon.mestaribeaute.com/,4.9,240,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228897,google_maps
Salon De Coiffure Homme,"Salon de coiffure
Ouvert · Ferme à 22:00",Meknes,0715828033,+212715828033,,2.8,4,,,70,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228929,google_maps
Salon Espace Signature,"Salon de coiffure · Résidence au printemps, Rue de Tunis
Ouvert · Ferme à 00:00",Meknes,0532800801,0532800801,,4.5,99,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228960,google_maps
Maison LM,"Salon de coiffure · Villa n 50 elmontazah 2 ait ouallal, Meknès 50000
Ouvert · Ferme à 20:30",Meknes,0613317514,+212613317514,https://www.instagram.com/maison_lm_?igsh=MXZidDM0bTZzN24wNg%3D%3D&utm_source=qr,4.2,78,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228979,google_maps
Salon De Coiffure Hommes et Enfant Chez Khalid,"Salon de coiffure · WF25+F7Q
Ouvert · Ferme à 14:00 · Rouvre à 16:00",Meknes,0663690838,+212663690838,,4.3,51,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.228991,google_maps
Salon al Ainaya صالون العناية,"Institut de beauté · Rue 7 hey el wahda
Ouvert · Ferme à 22:00",Meknes,0619796549,+212619796549,,4.7,184,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229001,google_maps
Salon Rhiz Beauty Meknes,"Salon de coiffure · no 22, residence moukhtara, Rue Kenitra
Ouvert · Ferme à 21:00",Meknes,0619233676,+212619233676,https://www.instagram.com/salon_rhiz_beauty/,4.3,54,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229012,google_maps
salon au soin de soi,"Salon de coiffure ·  · 306 MAG:6 RIAD ISMAILIA
Ouvert · Ferme à 22:30",Meknes,0659322241,+212659322241,,4.5,51,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229022,google_maps
Le Salon Vert,"Salon de coiffure · Unnamed Road
Ouvert · Ferme à 23:00",Meknes,0638115980,+212638115980,,4.6,43,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229067,google_maps
Green Barber Meknes,"Salon de coiffure · VF68+2X2
Ouvert · Ferme à 00:00",Meknes,0698834212,+212698834212,https://www.instagram.com/simolakhdar0/profilecard/?igsh=dGpiZ2ExMWR2ZHk3,4.9,37,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229269,google_maps
Mia bella,"Salon de coiffure · RCWR+V7J el mountazah 1 à côte de atacadao
Ouvert · Ferme à 22:00",Meknes,0694101923,+212694101923,https://www.instagram.com/mia.bellaa2?igsh=eXBzcDlpaTJkZzF0,4.9,57,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229294,google_maps
Barber Top,"Barbier ·  · n°37, Lot zine abidine angle res mohammadia 1 mag
Ouvert 24h/24",Meknes,0660601718,+212660601718,,4.1,22,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229328,google_maps
The Luxury Barbershop,"Salon de coiffure · NR 18, JNANE AISSAOUI, Av. Yacoub Al Mansour
Ouvert · Ferme à 23:00",Oujda,0616187836,+212616187836,https://www.beautyshopsvip.com/services,4.7,170,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229348,google_maps
Barber Studio,"Barbier · N, 25 Boulevard Zerktouni
Ouvert · Ferme à 22:00",Oujda,0611445453,+212611445453,,4.4,16,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229362,google_maps
golden king Barbershop,"Barbier · NR 38, RABIE 5, LOT IRIS, Boulevard Oum Rabia
Ouvert · Ferme à 22:00",Oujda,0708291660,+212708291660,https://instagram.com/_golden_king_48?igshid=MzRlODBiNWFlZA==,5.0,37,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229373,google_maps
Montana barbershop,"Barbier · a côté café mouloudia, P1
Ouvert · Ferme à 23:00",Oujda,0615579976,+212615579976,,4.0,55,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229384,google_maps
TERANGA Barbershop,"Salon de coiffure · Rue Moulouya 33
Ouvert · Ferme à 22:00",Oujda,0610129889,+212610129889,,4.1,20,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229394,google_maps
